id,bucket,top_similarity,top_opl_path,top_ans_count,top_status,opl_first_answer,current_submission_answer,agree
810,PARAM,0.8126,Contrib/AlfredUniv/diffeq/theorylinear/Wronskian2.pg,2,PARAMETERIZED,"$w->cmp(checker=>sub {
                my ( $correct, $student, $self ) = @_;
                my $co","Okay, let's try to figure out this problem. The question is asking for the general solution of the d",NO
811,PARAM,0.9698,OpenProblemLibrary/CollegeOfIdaho/setAlgebra_01_07_ScientificNotation/17IntAlg_16_ScientificNot.pg,1,PARAMETERIZED,$answer->cmp,"Okay, let's see. The problem is asking for the mass of 80,000 hydrogen atoms, given that one hydroge",NO
812,PARAM,0.8315,OpenProblemLibrary/WHFreeman/Rogawski_Calculus_Early_Transcendentals_Second_Edition/11_Parametric_Equations_Polar_Coordinates_and_Conic_Sections/11.3_Polar_Coordinates/11.3.20.pg,1,PARAMETERIZED,$answer->cmp,"Okay, let's see. I need to convert the equation (xy)^6 = 8 into polar coordinates. Hmm, first, I rem",NO
813,PARAM,0.7924,OpenProblemLibrary/ASU-topics/setStat/kolossa51.pg,3,PARAMETERIZED,"num_cmp($ans1, tol=>3)","**Question 1:** When is it impossible to construct a confidence interval for the population mean?

-",NO
814,PARAM,0.9750,OpenProblemLibrary/Rochester/setStatistics8ANOVA/ur_stt_8_7.pg,10,PARAMETERIZED,num_cmp(5),"Okay, let's try to work through this ANOVA problem step by step. First, I need to remember how ANOVA",NO
815,PARAM,0.7534,OpenProblemLibrary/UMN/algebraKaufmannSchwitters/ks_15_5_3.pg,1,PARAMETERIZED,($ans)->cmp(),"The sample space is the unit square [0,1]×[0,1] with area 1.

We need the area where x + y < 6/5, wi",NO
816,PARAM,0.9672,OpenProblemLibrary/CollegeOfIdaho/setStatistics_Ch02DescribingData/02Stats_02_DescrData.pg,2,PARAMETERIZED,$ans_a1->cmp,"Okay, let's tackle part (a) first. The question is asking for the mean lean body mass of the lean mo",NO
817,MED,0.8134,OpenProblemLibrary/Rochester/setTrig06Inverses/srw7_6_11.pg,1,OK,@answers,"Okay, let's see. I need to evaluate the expression: (8/7) + 8*(8/21). Hmm, first, I should probably ",NO
818,PARAM,0.8636,OpenProblemLibrary/FortLewis/Algebra/2-4-Algebraic-fractions/MCH1-2-4-08-Algebraic-fractions.pg,1,PARAMETERIZED,$multians->cmp(),"Okay, let's see. I need to write the expression 6/a + 5/b as a single fraction and simplify it. Hmm,",NO
819,PARAM,0.7690,Contrib/CUNY/OPLremix/Library/Michigan/Chap7Sec4/Q33.pg,1,PARAMETERIZED,$ans->cmp(),"We need to find $\int \frac{1+\sin x}{1+\cos x}\,dx$.

Use half-angle identities:
- $1 + \cos x = 2\",NO
820,PARAM,0.8189,OpenProblemLibrary/MC/PreAlgebra/setPreAlgebraC01S02/OrderOps03.pg,1,PARAMETERIZED,$ans->cmp,"18 - 6 ÷ 2 = 18 - 3 = 15
</think>

\boxed{15}",NO
821,PARAM,0.8723,OpenProblemLibrary/ASU-topics/setStat/gust68.pg,4,PARAMETERIZED,radio_cmp($mc->correct_ans),**Variable under consideration:** We want to measure TV viewing time for each individual — this is t,NO
822,PARAM,0.9556,OpenProblemLibrary/NAU/setTrigAngles/WPLinearVelocity.pg,1,PARAMETERIZED,num_cmp($ans1),"Okay, let's try to figure out this problem step by step. First, the question is asking for the linea",NO
823,LOW,0.7783,OpenProblemLibrary/NewHampshire/unh_schoolib/Miscellaneous_Contest_Problems/mcpsnc307.pg,1,OK,Real(45)->cmp,"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
824,PARAM,0.8098,OpenProblemLibrary/WHFreeman/Rogawski_Calculus_Early_Transcendentals_Second_Edition/7_Techniques_of_Integration/7.4_Integrals_Involving_Hyperbolic_and_Inverse_Hyperbolic_Functions/7.4.15.pg,1,PARAMETERIZED,$ans->cmp(),"I need to compute $y(x) = \int_0^x e^{-t^2} dt$ at $x = 0.25, 0.5, 0.75, 1.0$ using the trapezoidal ",NO
825,PARAM,0.7907,OpenProblemLibrary/UCSB/Stewart5_7_5/Stewart5_7_5_48.pg,1,PARAMETERIZED,"fun_cmp(""$a/(4*a^2)*ln(abs(x^2-a^2)/abs(x^2+a^2))+C+c"", var=>[""a"",""x"",""C""], params=>[""c""], limits=>[","Okay, let's try to solve this integral: ∫ from 0 to π of tan(θ + i a) dθ, where a is a real number a",NO
826,PARAM,0.8119,OpenProblemLibrary/ASU-topics/setInequalities/zhu28.pg,1,PARAMETERIZED,"num_cmp(""$a/20"")","Let x = units sold this month, then (3400 - x) sold next month.

Revenue: 6x + 6.50(3400 - x) ≥ 2120",NO
827,PARAM,0.8029,OpenProblemLibrary/WHFreeman/Rogawski_Calculus_Early_Transcendentals_Second_Edition/4_Applications_of_the_Derivative/4.7_Applied_Optimization/4.7.12.pg,1,PARAMETERIZED,num_cmp($b),"Find the point on y = x² closest to (2, 0).

Distance squared from a point (x, x²) to (2, 0):
D² = (",NO
828,PARAM,0.9727,OpenProblemLibrary/Rochester/setStatistics3Estimates/ur_stt_3_6.pg,2,PARAMETERIZED,"num_cmp($ans1,tol=>0.3)","Okay, let's see. I need to find the 95% confidence interval for the population mean μ. The problem s",NO
829,PARAM,0.9851,OpenProblemLibrary/Utah/Intermediate_Algebra/set9_Polynomials_and_Factoring/s9p5.pg,1,PARAMETERIZED,num_cmp($d),"Okay, let's try to figure out this problem step by step. So, the question is about shooting a rifle ",NO
830,PARAM,0.9854,OpenProblemLibrary/Rochester/setTrig09Laws/srw6_1_55.pg,1,PARAMETERIZED,num_cmp($ans1),"Okay, let's see. I need to find the distance along an arc on the Earth's surface that subtends a cen",NO
831,PARAM,0.7708,OpenProblemLibrary/UCSB/Stewart5_7_7/Stewart5_7_7_15.pg,3,PARAMETERIZED,"num_cmp(""-0.4953331637*$a"", tol=>0.000001)","We need to compute $\int \frac{1}{\sin^5(8x)}\,dx$.

Let $u = 8x$, so $du = 8\,dx$:
$$\int \frac{1}{",NO
832,MED,0.8647,OpenProblemLibrary/UCSB/Stewart5_3_7/Stewart5_3_7_67.pg,1,OK,"fun_cmp("" 2cos(x^2)+4x^2 sin(x^2) "", var=>""x"")","Find y'' where y = [f(x)]².

**First derivative:**
y' = 2f(x)·f'(x)

**Second derivative** (product ",NO
833,PARAM,0.8994,OpenProblemLibrary/MC/PreAlgebra/setPreAlgebraC05S01/OrderingFractions02.pg,1,PARAMETERIZED,$ans->cmp(ordered=>1),"Okay, let's see. I need to order these rational numbers from least to greatest: 3/4, 48/6, 40/3, -19",NO
834,PARAM,0.7105,OpenProblemLibrary/LoyolaChicago/Precalc/Chap7Sec2/Connally3-7-2-41a-Trig-identities.pg,1,PARAMETERIZED,$answer->cmp(),"Okay, let's see. I need to convert degrees to radians for these three angles. The hint says that 360",NO
835,LOW,0.6914,OpenProblemLibrary/PCC/BasicMath/Proportion/MTH20Proportion50.pg,0,FAILED,,"2016 ÷ 16 = 126
</think>

\boxed{126}",
836,PARAM,0.7707,Contrib/AlfredUniv/AUCI/chapter3/lesson5/question3pet.pg,1,PARAMETERIZED,$ans->cmp(),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
837,PARAM,0.7974,OpenProblemLibrary/Michigan/Chap6Sec1/Q15.pg,3,PARAMETERIZED,num_cmp( $f0 ),"I need to find $I = \int_0^1 \frac{x \ln x}{x-1} dx$.

For $0 < x < 1$, use the geometric series:
$$",NO
838,PARAM,0.9665,OpenProblemLibrary/UVA-Stat/setStat212-Homework08/stat212-HW08-15.pg,1,PARAMETERIZED,"interval_cmp(""($ans2,$ans1)"",sloppy=>'yes')","We need a 97% confidence interval for the mean weight gain.

Given:
- σ = 8 pounds
- n = 55
- x̄ = 2",NO
839,PARAM,0.7530,OpenProblemLibrary/WHFreeman/Rogawski_Calculus_Early_Transcendentals_Second_Edition/5_The_Integral/5.1_Approximating_and_Computing_Area/5.1.34.pg,1,PARAMETERIZED,num_cmp($s),"We need to evaluate $\sum_{n=0}^\infty \text{Arccot}(n^2+n+1)$.

**Key identity:** Note that $n^2+n+",NO
840,PARAM,0.7763,Contrib/Berkeley/StewCalcET7e/11.3/11-3-x02.pg,2,PARAMETERIZED,"Formula(""1/($km1(ln n)^$km1)"")->cmp",I need to find for which values of $b \geq 2$ the series $\sum_{n=1}^\infty \frac{1}{f(n)}$ converge,NO
841,PARAM,0.8540,OpenProblemLibrary/LoyolaChicago/Precalc/Chap8Sec1/Q04.pg,2,PARAMETERIZED,$ans1->cmp(),"Okay, let's tackle part (a) first: finding f(g(x)) where f(x) = sin(8x) and g(x) = 5 + sqrt(x). 

So",NO
842,PARAM,0.9691,OpenProblemLibrary/CollegeOfIdaho/setStatistics_Ch17InferenceMean_t/17Stats_11_InferenceMean_t.pg,5,PARAMETERIZED,"$ans_a->cmp->withPostFilter(AnswerHints(
sub{
     my ($correct,$student,$ans)=@_;
     return abs($","Okay, let's tackle this problem step by step. First, part (a) asks for the sample mean. I need to ca",NO
843,PARAM,0.8197,Contrib/Utah/Intermediate_Algebra/3.2B/pr14.pg,5,PARAMETERIZED,Real(4*$b)->cmp,"Okay, let's try to figure out this problem. The question says: ""Rewrite the following using a single",NO
844,PARAM,0.7751,OpenProblemLibrary/Rochester/setDiscrete7NumberTheory/ur_dis_7_7.pg,1,PARAMETERIZED,num_cmp($ans),"Given: p = 11, q = 17, e = 7, PT = 88

**Step 1: Compute n**
n = p × q = 11 × 17 = 187

**Step 2: Co",NO
845,PARAM,0.8712,OpenProblemLibrary/CollegeOfIdaho/setAlgebra_01_06_Exponents/16IntAlg_15_Exponents.pg,1,PARAMETERIZED,$ans->cmp,"$\frac{1}{5^{-1}} = 5^1 = 5$
</think>

\boxed{5}",NO
846,PARAM,0.7602,OpenProblemLibrary/Michigan/gateways/integral/topic_polynomials/prob44.pg,1,PARAMETERIZED,$fans->cmp(),"The ceiling function ⌈x⌉ gives the smallest integer ≥ x.

- ⌈2.6⌉ = 3
- ⌈0.800000000000001⌉ = 1
- ⌈1",NO
847,PARAM,0.8071,OpenProblemLibrary/Rochester/setProbability9PoissonDist/ur_pb_9_1.pg,4,PARAMETERIZED,"num_cmp($ans0, tol=>0.0005)","For X ~ Poisson(λ), P(X = k) = e^{-λ}λ^k/k! for k = 0, 1, 2, ...

**Proof of E(X^n) = λE((X+1)^{n-1}",NO
848,PARAM,0.7950,OpenProblemLibrary/LoyolaChicago/Precalc/Chap9Sec2/Q13.pg,4,PARAMETERIZED,Compute($y)->cmp(),"Let t = cos(x), where t ∈ [-1, 1].

We need to minimize f(t) = (t² - 4t + 5)/(3 - 2t) for t ∈ [-1, 1",NO
849,PARAM,0.8569,OpenProblemLibrary/Union/setIntSigmaNotation/an6_4_11.pg,1,PARAMETERIZED,Formula($ans)->cmp,"Okay, let's see. I need to find the closed form of the sum from k=1 to n of 8 times (k/n). Hmm, firs",NO
850,PARAM,0.7909,OpenProblemLibrary/NAU/setCounting/Counting_13.pg,1,PARAMETERIZED,num_cmp( $ans),"**Per cycle (boxes 1-5):**
- Box n gets: n blue, (2n+1) green, (4n-1) red balls

Per cycle totals:
-",NO
851,PARAM,0.7638,OpenProblemLibrary/maCalcDB/setAlgebra40SolveForVariables/circle.pg,2,PARAMETERIZED,"fun_cmp($ans1,var=>[""b"",""x"",""y""],limits=>[[-.1,.1],[-1,1],[-1,1]])","Okay, let's see. I need to figure out which of the ordered pairs A, B, C, D are solutions to the equ",NO
852,LOW,0.8271,Contrib/PCC/BasicMath/UnitConversion/UnitConversionTimeApplication40.pg,0,FAILED,,"Okay, let's try to figure out this problem step by step. So, the question is about an atom clock tha",
853,PARAM,0.7429,OpenProblemLibrary/OSU/accelerated_calculus_and_analytic_geometry_ii/hmwk6/prob2.pg,1,PARAMETERIZED,"fun_cmp($ans, vars=>[""x"",""y""])","The ellipse is x²/4 + y² = 1, so a = 2, b = 1.

The circumference of an ellipse is:
$$C = 4a \int_0^",NO
854,PARAM,0.9240,OpenProblemLibrary/LoyolaChicago/Precalc/Chap2Sec1/Q10.pg,4,PARAMETERIZED,num_cmp( $ans1 ),"Okay, let's tackle part (a) first. The problem says g(t) = 1/(t + 8) - 6. We need to find g(0). So, ",NO
855,LOW,0.7346,OpenProblemLibrary/NewHampshire/NECAP/grade6/gr6-2008/n6-2008-11rs.pg,0,FAILED,,"I need to round each value to the thousands place first, then add or subtract.

**Question 1: First ",
856,PARAM,0.7257,OpenProblemLibrary/Rochester/setDiscrete8Reasoning/ur_dis_8_2.pg,6,PARAMETERIZED,num_cmp(32),"Okay, let's try to figure out this problem. So, Alice and Bob are playing a game on a row of 2022 sq",NO
857,PARAM,0.8628,OpenProblemLibrary/Rochester/setStatistics3Estimates/ur_stt_3_8.pg,6,PARAMETERIZED,radio_cmp($mc1->correct_ans),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
858,PARAM,0.9891,Contrib/Piedmont/StevensStatistics/9-HypothesisTestingTwoSamples/9.1.4.pg,3,PARAMETERIZED,$t->cmp,"Okay, let's tackle this problem step by step. First, I need to recall what kind of hypothesis test w",NO
859,PARAM,0.9488,OpenProblemLibrary/NAU/setTrigAngles/QuadrantDegrees.pg,4,PARAMETERIZED,$ansa->cmp,"Okay, let's tackle each part step by step. I need to figure out which quadrant each angle is in. Rem",NO
860,PARAM,0.9363,OpenProblemLibrary/NewHampshire/unh_schoolib/Miscellaneous_Contest_Problems/mcpsrc502.pg,1,PARAMETERIZED,Real($c4)->cmp,"Let the first two integers be a and b.

- Third: a + b
- Fourth: a + b + (a + b) = 2a + 2b... wait, ",NO
861,PARAM,0.7393,Contrib/Mizzou/Matrix_Theory/HW_4/prob_5.pg,7,PARAMETERIZED,num_cmp($ans1),"A tridiagonal matrix has nonzero elements only on the main diagonal and the two adjacent diagonals.
",NO
862,PARAM,0.7935,OpenProblemLibrary/ASU-topics/setDiscrete/katie3-4.1.pg,1,PARAMETERIZED,str_cmp( $tf -> ra_correct_ans ),I need to find a(n) = number of ordered length-2 compositions of n where at least one summand is eve,NO
863,PARAM,0.8185,Contrib/Mizzou/College_Algebra/Exponential_Notation/Exponents(SameBase)2.pg,1,PARAMETERIZED,$answer->cmp(),"Okay, let's see. I need to simplify the expression \(\frac{t^{-5}}{\left(t^{8}\right)^{8}}\) and wri",NO
864,PARAM,0.9365,OpenProblemLibrary/Rochester/setAlgebra13Inequalities/srw1_7_50.pg,2,PARAMETERIZED,$ans1->cmp(),"Okay, let's see. I need to convert Fahrenheit temperatures to Celsius. The problem says the low is 5",NO
865,PARAM,0.8192,OpenProblemLibrary/CollegeOfIdaho/setAlgebra_05_03_FactoringByGrouping/53IntAlg_34_Expressions_Review.pg,1,PARAMETERIZED,$ans->cmp,"Okay, let's try to figure out how to translate this phrase into a math expression or equation. The p",NO
866,PARAM,0.7612,Contrib/AlfredUniv/AUCI/chapter5/review/question22pet.pg,4,PARAMETERIZED,"fun_cmp(""e^x + C"", var=>[""x"", ""C""])","We need to evaluate $\frac{1}{2\pi i}\int_{|z|=2} \frac{e^{zi}}{1+z^2}dz$.

The integrand has singul",NO
867,PARAM,0.8510,OpenProblemLibrary/UVA-Stat/setStat212-Homework03/stat212-HW03-11.pg,4,PARAMETERIZED,num_cmp($a),"We need P(A) where A, B, C are independent, P(A) = P(B) = P(C) = p < 1/2, ABC = ∅ (impossible event,",NO
868,PARAM,0.7419,OpenProblemLibrary/SDSU/Discrete/IntegersAndRationals/uniquefacB3.pg,2,PARAMETERIZED,$answer1->cmp(),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
869,PARAM,0.9340,OpenProblemLibrary/FortLewis/Algebra/1-1-Expressions/MCH1-1-1-32-Expressions.pg,2,PARAMETERIZED,$answer1->cmp(),"Okay, let's tackle part (a) first. The problem says: ""Suppose you pick two numbers 5 and 6. Find the",NO
870,PARAM,0.7834,OpenProblemLibrary/UMN/algebraKaufmannSchwitters/ks_15_4_42.pg,1,PARAMETERIZED,($ans)->cmp(),"We need the probability that a 2 appears exactly 3 times in 8 throws of a fair die.

This is a binom",NO
871,PARAM,0.7811,OpenProblemLibrary/ma117DB/set13/srw9_1_13.pg,4,PARAMETERIZED,num_cmp($ans1),"The focus of y² = 4ax is (a, 0). A point on the parabola is (at², 2at).

Midpoint M = (h, k):
- h = ",NO
872,PARAM,0.8085,OpenProblemLibrary/LoyolaChicago/Precalc/Chap9Sec1/Q24.pg,2,PARAMETERIZED,$ans1->cmp(),"Okay, let's tackle part (a) first. The problem is to find the limit as t approaches negative infinit",NO
873,PARAM,0.7822,OpenProblemLibrary/FortLewis/Calc2/9-1-Sequences/HGM5-09-01-41-Sequences.pg,2,PARAMETERIZED,Real($seq[1])->cmp(),"Okay, let's try to figure out this problem step by step. Hmm, the question says that we have an algo",NO
874,PARAM,0.7641,OpenProblemLibrary/ASU-topics/setDiscrete/katie3-4.1.pg,1,PARAMETERIZED,str_cmp( $tf -> ra_correct_ans ),"I need to compute a(n) = nim-sum of n with itself in base 5 (analogous to XOR but in base 5).

**Und",NO
875,PARAM,0.7830,OpenProblemLibrary/Rochester/setLinearAlgebra7AreaVolume/ur_la_7_9.pg,1,PARAMETERIZED,$ans->cmp,"The volume of a tetrahedron with three edge vectors **a**, **b**, **c** from the same vertex is (1/6",NO
876,PARAM,0.7455,OpenProblemLibrary/UMN/calculusStewartCCC/s_7_3_45.pg,2,PARAMETERIZED,"$ans1->cmp(limits=>[-2000/$b,2000/$b])","The tank always contains 300 L (inflow = outflow = 10 L/min).

Let Q(t) = kg of soap at time t.

Rat",NO
877,PARAM,0.7677,OpenProblemLibrary/ASU-topics/setDiscrete/katie3-4.1.pg,1,PARAMETERIZED,str_cmp( $tf -> ra_correct_ans ),"I need to find the sequence a(n) which is the ""bisection (odd part) of Chebyshev sequence with Dioph",NO
878,PARAM,0.7842,OpenProblemLibrary/SDSU/Discrete/IntegersAndRationals/pL6.pg,1,PARAMETERIZED,Compute($i)->cmp(),"I need to find the remainder when (12371^56 + 34)^28 is divided by 111.

**Step 1: Simplify 12371 mo",NO
879,PARAM,0.8414,Contrib/AlfredUniv/anton8e/chapter15/15_2/prob18.pg,6,PARAMETERIZED,"volume => Compute(""16*$r^3/3"")->cmp","We need the volume of the region where $(x^2+y^2+z^2+8)^2 \leq 36(x^2+y^2)$.

**Switch to cylindrica",NO
880,PARAM,0.7611,OpenProblemLibrary/LoyolaChicago/Precalc/Chap7Sec2/Connally3-7-2-44-Trig-identities.pg,4,PARAMETERIZED,$answera->cmp(),"Okay, let's see. I need to find sin θ and tan θ given that cos θ is 12/37 and θ is between 0 and π/2",NO
881,PARAM,0.7410,OpenProblemLibrary/UMass-Amherst/Abstract-Algebra/PS-CyclicGroups/CyclicGroups8.pg,10,PARAMETERIZED,num_cmp( $seq[0] ),"The identity element e satisfies e·a ≡ a (mod 10) for all a in G = {2, 4, 6, 8}.

Test e = 6:
- 6·2 ",NO
882,PARAM,0.7697,OpenProblemLibrary/Michigan/precalc/4e/Chap1Sec2/Q04.pg,6,PARAMETERIZED,Compute($ans1a) -> cmp(),"Let A = population of Town A, B = population of Town B.

A + B = 4800

African Americans: 0.08A + 0.",NO
883,PARAM,0.8014,Contrib/Valdosta/APEX_Calculus/4.4/APEX_4.4_31.pg,2,PARAMETERIZED,num_cmp($ans1),"Okay, let's try to figure out this problem step by step. So, the problem is about dropping a rock in",NO
884,PARAM,0.9167,OpenProblemLibrary/Rochester/setAlgebra19FunTransforms/srw2_5_19.pg,1,PARAMETERIZED,fun_cmp($ans1),"Okay, let's see. The problem is about transforming the function f(x) = x². We need to shift it upwar",NO
885,PARAM,0.8543,OpenProblemLibrary/ASU-topics/setStat/kolossa14.pg,3,PARAMETERIZED,num_cmp($mode),"Okay, let's tackle this problem step by step. First, I need to calculate the mode, mean, and median ",NO
886,PARAM,0.8453,OpenProblemLibrary/UVA-Stat/setStat212-Homework08/stat212-HW08-16.pg,4,PARAMETERIZED,num_cmp($ans1),"Okay, let's tackle these two problems one by one. First, the interval estimate problem. 

So, the fi",NO
887,PARAM,0.7590,OpenProblemLibrary/CSUN/Differential_Equations/Regular_Singular_Point_Solution_2.pg,4,PARAMETERIZED,"num_cmp(""1/2"")","Okay, let's try to figure out this problem. The equation given is:

$$
(x_{1} \wedge 0.6) \lor (x_{2",NO
888,PARAM,0.7578,Contrib/Mizzou/Matrix_Theory/HW_5/prob_1.pg,1,PARAMETERIZED,$ans->cmp(),"**Finding A:** From AP = PB, we get A = PBP⁻¹.

First, find P⁻¹. Since P is lower triangular with 1s",NO
889,PARAM,0.8475,OpenProblemLibrary/FortLewis/Algebra/1-1-Expressions/MCH1-1-1-54-Expressions.pg,3,PARAMETERIZED,"$answer1->cmp(), $answer2->cmp()","Okay, let's try to figure out if the expression (20y)/(4y + 5) can be written in the form (ax)/(a + ",NO
890,PARAM,0.9576,Contrib/UBC/STAT/Archive_old_questions/STAT203_2016W1/HW07/hw07-q1.pg,4,PARAMETERIZED,radio_cmp($mc[0]->correct_ans),"Okay, let's tackle this problem step by step. First, I need to answer each part (a) through (d). Let",NO
891,PARAM,0.7828,OpenProblemLibrary/Utah/Calculus_II/set14_Differential_Equations/set14_pr5.pg,3,PARAMETERIZED,str_cmp($ans),"The ODE is dy/dx = 1 + y², y(0) = 0.

Separating variables: dy/(1+y²) = dx → arctan(y) = x + C.

Wit",NO
892,PARAM,0.9644,OpenProblemLibrary/NAU/setTrigRightTriangle/WPRtTriangle1.pg,1,PARAMETERIZED,num_cmp($ans),"Height = 83 × tan(40°)

tan(40°) ≈ 0.83910

Height ≈ 83 × 0.83910 ≈ 69.65 feet
</think>

\boxed{69.6",NO
893,PARAM,0.7638,Contrib/CUNY/QCC/MA336/sec_1.2_prob2.pg,4,PARAMETERIZED,str_cmp($sans[0]),"**Question 1:** Gender (male/female) is a categorical label, not a numerical measurement.
→ Answer: ",NO
894,PARAM,0.8372,Contrib/UBC/STAT/STAT306_2017/1hwk/reg-capm.pg,8,PARAMETERIZED,"num_cmp($ansa1,tol=> 0.015, tolType=>""absolute"")","Okay, let's tackle this problem step by step. First, part a) asks for the coefficients of the least ",NO
895,PARAM,0.8918,OpenProblemLibrary/LoyolaChicago/Precalc/Chap3Review/Q33.pg,2,PARAMETERIZED,"fun_cmp($ans,vars=>'x')","Okay, let's see. I need to find an exponential function that satisfies g(10) = 70 and g(30) = 20. Hm",NO
