item_id,qtype,tier_v1,tier_v2,tier_changed,tier_direction,old_teacher_agree,new_teacher_agree,raw_teacher_consensus,norm_teacher_consensus,raw_independent_answer,norm_independent_answer,indep_source,indep_vs_teacher,gold_conflict_flag,gold_best_answer_norm,gold_best_answer_raw,gold_source,n_ans_slots,wolfram_answer,wolfram_confidence,search_answer,search_gold,question_preview
834,free_multi,T3,T2,True,promoted,2,3,"\frac{\pi}{4},\,\frac{3\pi}{2},\,-\frac{19\pi}{6}","\frac{\pi}{4},\frac{3\pi}{2},-\frac{19\pi}{6}",,,,,False,"\frac{\pi}{4},\frac{3\pi}{2},-\frac{19\pi}{6}","\frac{\pi}{4},\,\frac{3\pi}{2},\,-\frac{19\pi}{6}",teacher_3of3,3,,,,False,Fill in the following equations: $45^\circ=$ [ANS] rad $270^\circ=$ [ANS] rad $-
835,free_single,T2,T2,False,unchanged,3,3,126,126,,,,,False,126,126,teacher_3of3,1,,,,False,Penelope collected a total of $2016$ stamps over the past $16$ years. On average
836,free_single,T3,T3,False,unchanged,2,2,2025,2025,,,,,False,2025,2025,teacher_2of3,0,,,,False,Let \( f: \mathbb{R} \to \mathbb{R} \) be a continuous function. A chord is defi
837,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,"Find the value of $I=\int_{0}^{1}f(x)$d$x$ is (), where $$f(x)=\begin{cases}x\ma"
838,free_single,T3,T2,True,promoted,2,3,"(23.66, 28.34)","(23.66,28.34)",,,,,False,"(23.66,28.34)","(23.66, 28.34)",teacher_3of3,1,,,,False,One of the few negative side effects of quitting smoking is weight gain. Suppose
839,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,"Evaluate $\sum_{n=0}^\infty \mathrm{Arccot}(n^2+n+1)$, where $\mathrm{Arccot}\,t"
840,MCQ,T2,T2,False,unchanged,3,3,F,F,,,,,False,F,F,teacher_3of3,0,,,,False,"Fix an integer $b \geq 2$. Let $f(1) = 1$, $f(2) = 2$, and for each $n \geq 3$, "
841,free_multi,T4,T3,True,promoted,1,2,"\sin(40+8\sqrt{x}),5+\sqrt{\sin(8x)}","\sin(40+8\sqrt{x}),5+\sqrt{\sin(8x)}",,,,,False,"\sin(40+8\sqrt{x}),5+\sqrt{\sin(8x)}","\sin(40+8\sqrt{x}),5+\sqrt{\sin(8x)}",teacher_2of3,2,,,,False,Let $f(x)=\sin{(8x)}$ and $g(x)=5+\sqrt{x}$. Find formulas for: (a) $f(g(x))=$ [
842,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,5,,,,False,"When a poultry farmer uses his regular feed, the newborn chickens have normally "
843,free_multi,T3,T3,False,unchanged,2,2,"2y,10","2y,10",,,,,False,"2y,10","2y,10",teacher_2of3,2,,,,False,Rewrite the following using a single exponent. $\begin{array}{cccc}\hline &  32^
844,MCQ,T3,T3,False,unchanged,2,2,J,J,,,,,False,J,J,teacher_2of3,0,,,,False,For $\mathbf{p}=\uparrow\mathbf{1}$ and $\mathbf{q}=1 7$ and choose $\mathrm{e}=
845,free_single,T2,T2,False,unchanged,3,3,5,5,,,,,False,5,5,teacher_3of3,1,,,,False,Write the expression with positive exponents and simplify. $ \frac{1}{5^{-1}}$=[
846,free_multi,T2,T2,False,unchanged,3,3,"3,1,2,3,-2","3,1,2,3,-2",,,,,False,"3,1,2,3,-2","3,1,2,3,-2",teacher_3of3,5,,,,False,$\lceil 2.6\rceil=$ [ANS] $\lceil 0.800000000000001\rceil=$ [ANS] $\lceil 1.2\rc
847,MCQ,T2,T2,False,unchanged,3,3,H,H,,,,,False,H,H,teacher_3of3,0,,,,False,Let the random variable X follow a Poisson distribution with parameter A. Prove 
848,MCQ,T2,T2,False,unchanged,3,3,E,E,,,,,False,E,E,teacher_3of3,0,,,,False,Find the minimum value of $y = \frac{ \left(\cos(x)\right)^2 - 4 \cdot \cos(x) +
849,free_single,T2,T2,False,unchanged,3,3,4(n+1),4(n+1),,,,,False,4(n+1),4(n+1),teacher_3of3,1,,,,False,Express the following sum in closed form. $ \sum\limits_{k=1}^{n} \ 8 \left(\fra
850,MCQ,T2,T2,False,unchanged,3,3,C,C,,,,,False,C,C,teacher_3of3,0,,,,False,"You have $5$ boxes and $2005$ balls. $286$ , $645$ , and $1074$ of these balls a"
851,free_single,T3,T3,False,unchanged,2,2,B  and  C,BandC,,,,,False,BandC,B  and  C,teacher_2of3,1,,,,False,Consider the equation $y=-\frac{5}{8}x$ Which of the following ordered pairs are
852,free_single,T3,T2,True,promoted,2,3,414.72,414.72,,,,,False,414.72,414.72,teacher_3of3,1,,,,False,"Each second, an atom clock runs $0.0008$ second slower than usual. This clock an"
853,MCQ,T2,T2,False,unchanged,3,3,C,C,,,,,False,C,C,teacher_3of3,0,,,,False,What is the circumference of the ellipse $\frac{x^{2}}{4} + y^{2} = 1$? Provide 
854,free_multi,T3,T2,True,promoted,2,3,"-\frac{47}{8},-\frac{47}{6}","-\frac{47}{8},-\frac{47}{6}",,,,,False,"-\frac{47}{8},-\frac{47}{6}","-\frac{47}{8},-\frac{47}{6}",teacher_3of3,2,,,,False,If $g(t)=\frac{1}{t+8}-6$ (a) Find $g(0)$. $g(0)=$ [ANS] (b) Exactly solve $g(t)
855,free_multi,T2,T2,False,unchanged,3,3,"20000,2000","20000,2000",,,,,False,"20000,2000","20000,2000",teacher_3of3,2,,,,False,The following table shows the number of canned food collected by a non-profit or
856,MCQ,T3,T3,False,unchanged,2,2,D,D,,,,,False,D,D,teacher_2of3,0,,,,False,Alice and Bob play a game on a board consisting of one row of 2022 consecutive s
857,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,6,,,,False,Weights of 10 red and 36 brown randomly chosen M{\&}M plain candies are listed b
858,free_multi,T4,T3,True,promoted,1,2,"2.300, 1.691, Yes","2.300,1.691,Yes",,,,,False,"2.300,1.691,Yes","2.300, 1.691, Yes",teacher_2of3,4,"2.300, 1.691, Yes",PARTIAL,,False,It is widely accepted that people are a little taller in the morning than at nig
859,free_multi,T1,T1,False,unchanged,3,3,"1,2,2,4","1,2,2,4","1, 2, 2, 4","1,2,2,4",search_GOLD,agree,False,"1,2,2,4","1, 2, 2, 4",search_GOLD,4,,,"1, 2, 2, 4",True,"For each angle (in degrees) below, determine the quadrant in which the terminal "
860,free_single,T2,T2,False,unchanged,3,3,22,22,,,,,False,22,22,teacher_3of3,1,,,,False,"In a sequence of five integers the third integer is the sum of the previous two,"
861,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,The tridiagonal matrix A[1..100][1..100] is stored in a one-dimensional array B[
862,MCQ,T2,T2,False,unchanged,3,3,I,I,,,,,False,I,I,teacher_3of3,0,,,,False,We now define an algorithm: The definition of a(n) is the number of ordered leng
863,free_single,T2,T2,False,unchanged,3,3,\frac{1}{t^{69}},\frac{1}{t^{69}},,,,,False,\frac{1}{t^{69}},\frac{1}{t^{69}},teacher_3of3,1,,,,False,"Simplify the following expression, and write your answer using only positive exp"
864,free_multi,T3,T3,False,unchanged,2,2,"\frac{35}{3},25","\frac{35}{3},25",,,,,False,"\frac{35}{3},25","\frac{35}{3},25",teacher_2of3,2,,,,False,Your friend from Paris arrives in New York and the forecast is for a low of 53 a
865,free_single,T3,T2,True,promoted,2,3,\frac{7}{x} - 8,\frac{7}{x}-8,,,,,False,\frac{7}{x}-8,\frac{7}{x} - 8,teacher_3of3,1,,,,False,Translate the following phrase into a math expression or equation (whichever is 
866,MCQ,T2,T2,False,unchanged,3,3,H,H,,,,,False,H,H,teacher_3of3,0,,,,False,Calculate the following products: $$ ( 2 ) \ {\frac{1} {2 \pi\mathrm{i}}} \int_{
867,MCQ,T2,T2,False,unchanged,3,3,E,E,,,,,False,E,E,teacher_3of3,0,,,,False,"Let two independent events, $A$ , $B$ and $C$, satisfy the following conditions:"
868,MCQ,T3,T3,False,unchanged,1,1,,,88,INVALID,search_GOLD,,False,INVALID,88,search_GOLD,0,,,88,True,Call a positive integer $\textit{troubling}$ if its only prime divisors are $2$ 
869,free_multi,T4,T3,True,promoted,1,2,"\frac{41}{2},\frac{x+y+xy}{2}","\frac{41}{2},\frac{x+y+xy}{2}",,,,,False,"\frac{41}{2},\frac{x+y+xy}{2}","\frac{41}{2},\frac{x+y+xy}{2}",teacher_2of3,2,,,,False,"(a) Suppose you pick two numbers 5 and 6. Find their sum and product, but do not"
870,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,"A die is thrown 8 times, resulting in a 2 appearing 3 times, the probability is "
871,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,The locus of the mid point of the line segment joining the focus to a moving poi
872,free_multi,T2,T2,False,unchanged,2,3,"infinity, 0","infinity,0",,,,,False,"infinity,0","infinity, 0",teacher_3of3,2,,,,False,"Find: (a) $\lim\limits_{t\to-\infty}\, (t^{2}+5)=$ [ANS] (Enter the word infinit"
873,MCQ,T3,T3,False,unchanged,2,2,A,A,,,,,False,A,A,teacher_2of3,0,,,,False,We now define an algorithm: The definition of a(n) is the reversion transform of
874,MCQ,T2,T2,False,unchanged,3,3,J,J,,,,,False,J,J,teacher_3of3,0,,,,False,We now define an algorithm: The definition of a(n) is the result of the generali
875,MCQ,T2,T2,False,unchanged,3,3,C,C,,,,,False,C,C,teacher_3of3,0,,,,False,"If the volume of the tetrahedron with edges $2i + j - k,\,\,i + aj + k$  and $i "
876,MCQ,T2,T2,False,unchanged,3,3,C,C,,,,,False,C,C,teacher_3of3,0,,,,False,"After $5 k g$ soap is dissolved in $3 0 0 L$ water, clean water is poured in at "
877,MCQ,T2,T2,False,unchanged,3,3,F,F,,,,,False,F,F,teacher_3of3,0,,,,False,We now define an algorithm: The definition of a(n) is: Bisection (odd part) of C
878,MCQ,T2,T2,False,unchanged,3,3,I,I,,,,,False,I,I,teacher_3of3,0,,,,False,Find the remainder when $\left( 1 2 3 7 1^{5 6}+3 4 \right)^{2 8}$ is divided by
879,MCQ,T2,T2,False,unchanged,3,3,H,H,,,,,False,H,H,teacher_3of3,0,,,,False,"Find the volume of the region of points $(x,y,z)$ such that \[ (x^2 + y^2 + z^2 "
880,free_multi,T2,T2,False,unchanged,3,3,"\frac{35}{37},\frac{35}{12}","\frac{35}{37},\frac{35}{12}",,,,,False,"\frac{35}{37},\frac{35}{12}","\frac{35}{37},\frac{35}{12}",teacher_3of3,2,,,,False,"Find $\sin \theta$ and $\tan \theta$ if $\cos \theta=\frac {12}{37}$, assuming t"
881,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,"In the group G = {2, 4, 6, 8) under multiplication modulo 10, the identity eleme"
882,free_multi,T2,T2,False,unchanged,3,3,"1200,3600","1200,3600",,,,,False,"1200,3600","1200,3600",teacher_3of3,2,,,,False,"Town A and Town B were located close to each other, and recently merged into one"
883,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,1,,,,False,"You drop a rock into a deep well. You can't see the rock's impact at the bottom,"
884,free_single,T3,T3,False,unchanged,1,2,(x-59)^2+74,(x-59)^2+74,g(x)=(x-59)^2+74,g(x)=(x-59)^2+74,wolfram_HIGH,review,False,g(x)=(x-59)^2+74,g(x)=(x-59)^2+74,wolfram_HIGH,1,g(x)=(x-59)^2+74,HIGH,(x-59)^2+74,True,"Given $f(x)=x^2$, after performing the following transformations: shift upward 7"
885,free_multi,T4,T2,True,promoted,1,3,"18, 139.875, 18, B","18,139.875,18,B",,,,,False,"18,139.875,18,B","18, 139.875, 18, B",teacher_3of3,4,,,,False,"Calculate the mode, mean, and median of the following data: 18, \ 20, \ 17, \ 18"
886,free_multi,T1,T1,False,unchanged,3,3,"A,C","A,C","A, C","A,C",wolfram_HIGH,agree,False,"A,C","A, C",wolfram_HIGH,2,"A, C",HIGH,,False,"In developing an interval estimate for a population mean, a sample of 50 observa"
887,MCQ,T2,T2,False,unchanged,3,3,I,I,,,,,False,I,I,teacher_3of3,0,,,,False,Solve the equation $$ (x_{1} \wedge 0.6) \lor (x_{2} \wedge 0.7) \lor (x_{3} \we
888,MCQ,T2,T2,False,unchanged,3,3,I,I,,,,,False,I,I,teacher_3of3,0,,,,False,"Given $A P=P B$ , and $P=\left( \begin{matrix} {{{1}}} & {{{0}}} & {{{0}}} \\ {{"
889,free_multi,T3,T2,True,promoted,2,3,"5, 4y","5,4y",,,,,False,"5,4y","5, 4y",teacher_3of3,2,,,,False,Decide whether the expression \frac{20 y}{4 y+5} can be put in the form \frac{ax
890,free_multi,T2,T2,False,unchanged,3,3,"A,A,C,6","A,A,C,6",,,,,False,"A,A,C,6","A,A,C,6",teacher_3of3,4,,,,False,A study investigated the effect of the length and the repetition of TV advertise
891,MCQ,T2,T2,False,unchanged,3,3,A,A,,,,,False,A,A,teacher_3of3,0,,,,False,The maximum interval of existence for the solution of the Cauchy problem $\left\
892,free_single,T2,T2,False,unchanged,3,3,69.65,69.65,,,,,False,69.65,69.65,teacher_3of3,1,,,,False,An aerial photograph from a U-2 spy plane is taken of a building suspected of ho
893,free_multi,T2,T2,False,unchanged,3,3,"A,C","A,C",,,,,False,"A,C","A,C",teacher_3of3,2,,,,False,"In a questionnaire, respondents are asked to mark their gender as male or female"
894,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,8,"0.008, 1.783, 2.013, -0.091, 0.283, -0.100, 0.272, 10",MEDIUM,,False,The variables are x=SP500 market monthly log return and y=monthly return of Amer
895,free_single,T4,T3,True,promoted,1,2,g(x)=35\sqrt{14}(\frac{2}{7})^{x/20},g(x)=35\sqrt{14}(\frac{2}{7})^{x/20},,,,,False,g(x)=35\sqrt{14}(\frac{2}{7})^{x/20},g(x)=35\sqrt{14}(\frac{2}{7})^{x/20},teacher_2of3,1,,,,False,Find a formula for the exponential function which satisfies the given conditions
896,free_multi,T2,T2,False,unchanged,3,3,"False,True,False,False,True,True,False,True","False,True,False,False,True,True,False,True",,,,,False,"False,True,False,False,True,True,False,True","False,True,False,False,True,True,False,True",teacher_3of3,8,,,,False,Choose True or False for the following questions about the difference between ex
897,free_single,T2,T2,False,unchanged,3,3,84.875,84.875,,,,,False,84.875,84.875,teacher_3of3,1,,,,False,Suppose that the mean score of a class of 34 students was 77. The 18 male studen
898,free_single,T2,T2,False,unchanged,3,3,48,48,,,,,False,48,48,teacher_3of3,1,,,,False,Simplify the expression: $8\times 6+0 \times 7$ [ANS]
899,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,"Compute the integral: $$ \int \frac{ \tan(x) }{ \sqrt{\sin(x)^4+\cos(x)^4} } \, "
900,free_multi,T2,T2,False,unchanged,3,3,"1200,3600","1200,3600",,,,,False,"1200,3600","1200,3600",teacher_3of3,2,,,,False,"Town A and Town B were located close to each other, and recently merged into one"
901,MCQ,T3,T3,False,unchanged,2,2,H,H,,,,,False,H,H,teacher_2of3,0,,,,False,Let $\quad{\underline{{{2}}}}=\int_{1}^{2} {\frac{x-1} {x}}+\int_{2}^{3} {\frac{
902,free_multi,T3,T4,True,demoted,2,2,"3,2","3,2","9, 6","9,6",wolfram_HIGH,disagree,True,,,conflict,2,"9, 6",HIGH,,False,The expression \frac{\sqrt{81}}{\sqrt{36}} equals [ANS]/[ANS].
903,free_multi,T2,T2,False,unchanged,3,3,"A,C","A,C",,,,,False,"A,C","A,C",teacher_3of3,2,,,,False,"In a histogram, the proportion of the total area which must be to the left of th"
904,MCQ,T2,T2,False,unchanged,3,3,A,A,,,,,False,A,A,teacher_3of3,0,,,,False,Let $$R_1 = \begin{pmatrix} 0.5 & 0.4 & 0.2 & 0.1 \\ 0.2 & 0.6 & 0.4 & 0.5 \\ 0.
905,free_multi,T2,T2,False,unchanged,3,3,"B,C","B,C",,,,,False,"B,C","B,C",teacher_3of3,2,,,,False,"For each paired data set, construct a scatterplot and identify the mathematical "
906,free_single,T3,T3,False,unchanged,2,2,"x=2, x=5","x=2,x=5",,,,,False,"x=2,x=5","x=2, x=5",teacher_2of3,1,,,,False,Find vertical asymptote(s) of the function ${m(x)={\frac{3}{x^{2}-7x+10}}}$. Use
907,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,Let $\mathcal P$ be a simple polygon and let $j$ and $k$ be positive integers wi
908,free_multi,T4,T3,True,promoted,1,2,"100(0.83)^t,\ 39.390","100(0.83)^t,\39.390",,,,,False,"100(0.83)^t,\39.390","100(0.83)^t,\ 39.390",teacher_2of3,2,,,,False,A typical cup of coffee contains about 100 mg of caffeine and every hour approxi
909,free_single,T2,T2,False,unchanged,3,3,1520,1520,,,,,False,1520,1520,teacher_3of3,1,,,,False,You start with 800 items. How many do you have after a 90\% increase? You will h
910,free_multi,T2,T2,False,unchanged,3,3,"1134,16","1134,16",,,,,False,"1134,16","1134,16",teacher_3of3,2,,,,False,"On average, Fabrienne collects $126$ stamps every year. Fill in blanks: Question"
911,MCQ,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,A bug is on a vertex of a regular icosahedron (a polyhedron with 20 triangular f
912,free_single,T3,T3,False,unchanged,2,2,6013,6013,,,,,False,6013,6013,teacher_2of3,1,,,,False,A survey team is trying to estimate the height of a mountain above a level plain
913,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,$int {{{dx} over {x{{left( {x - 1} right)}^2}}}} = left( {} right)$
914,free_multi,T4,T3,True,promoted,1,2,"0.190, 0.247","0.190,0.247",,,,,False,"0.190,0.247","0.190, 0.247",teacher_2of3,2,,,,False,A recent survey showed that among 800 randomly selected subjects who completed 4
915,free_single,T1,T1,False,unchanged,3,3,-2,-2,-2,-2,search_GOLD,agree,False,-2,-2,search_GOLD,1,,,-2,True,"A line passes through the points $(4,-6)$ and $(9,-16)$. Find this line’s slope."
916,free_multi,T3,T2,True,promoted,2,3,"3\sqrt{2},6\sqrt{2},18","3\sqrt{2},6\sqrt{2},18",,,,,False,"3\sqrt{2},6\sqrt{2},18","3\sqrt{2},6\sqrt{2},18",teacher_3of3,3,,,,False,"Plot the points $A=(1, 0)$, $B=(4, 3)$, and $C=(-5, 6)$. Notice that these point"
917,free_multi,T2,T1,True,promoted,2,3,"189.8, 246.4, 43","189.8,246.4,43","189.8, 246.4, 43","189.8,246.4,43",wolfram_HIGH,agree,False,"189.8,246.4,43","189.8, 246.4, 43",wolfram_HIGH,3,"189.8, 246.4, 43",HIGH,,False,The time in hours for a worker to repair an electrical instrument is a Normally 
918,MCQ,T3,T3,False,unchanged,2,2,C,C,,,,,False,C,C,teacher_2of3,0,,,,False,Given $A=\left[ \begin{array} {c c} {{{1}}} & {{{2}}} \\ {{{3}}} & {{{4}}} \\ \e
919,free_single,T2,T2,False,unchanged,3,3,\frac{3875}{12012},\frac{3875}{12012},,,,,False,\frac{3875}{12012},\frac{3875}{12012},teacher_3of3,0,,,,False,"Let \( X_0, X_1, \dots, X_{n-1} \) be \( n \geq 2 \) given points in the plane, "
920,free_single,T4,T2,True,promoted,3,3,178,178,,,,,False,178,178,teacher_3of3,1,,,,False,It is your job to make numbered tags for placing on $372$ bicycles in your city.
921,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,Find the zeros of the function $f(x) = \left(1 - \tan(x)\right) \cdot \left(1 + 
922,MCQ,T2,T2,False,unchanged,3,3,B,B,,,,,False,B,B,teacher_3of3,0,,,,False,What is the value of the integral $\oint_{c} \frac{2 z^{2}-z+1} {z-1} \mathrm{d}
923,free_multi,T4,T2,True,promoted,1,3,"y=-6.2x+297.6,93,48","-6.2x+297.6,93,48",,,,,False,"-6.2x+297.6,93,48","y=-6.2x+297.6,93,48",teacher_3of3,3,,,,False,Scientists are conducting an experiment with a gas in a sealed container. The ma
924,free_multi,T2,T1,True,promoted,2,3,"n=55+0.2t,2010","55+0.2t,2010","n = 55 + 0.2t, 2010","55+0.2t,2010",wolfram_HIGH,agree,False,"55+0.2t,2010","n = 55 + 0.2t, 2010",wolfram_HIGH,2,"n = 55 + 0.2t, 2010",HIGH,,False,"According to one mathematical model, the average life expenctancy for American m"
925,free_single,T3,T3,False,unchanged,2,2,276,276,,,,,False,276,276,teacher_2of3,1,,,,False,Your school creates student IDs by putting stick-on numbers from 0 to 9 onto a b
926,free_single,T4,T2,True,promoted,1,3,2-6t-3t^2,2-6t-3t^2,,,,,False,2-6t-3t^2,2-6t-3t^2,teacher_3of3,1,,,,False,Let $f(t)=5-3t^{2}.$ Evaluate $f(t+1)$. $f(t+1)=$ [ANS] Note: Your answer should
927,free_multi,T3,T2,True,promoted,2,3,"False, True, True, True, False, False","False,True,True,True,False,False",,,,,False,"False,True,True,True,False,False","False, True, True, True, False, False",teacher_3of3,6,,,,False,"Using the properties of logarithms, decide whether each equation is true or not."
928,MCQ,T2,T2,False,unchanged,3,3,E,E,,,,,False,E,E,teacher_3of3,0,,,,False,Find a cosine series which represents f(x) in 0 \leq x \leq \pi if f(x) is defin
929,free_multi,T3,T4,True,demoted,2,3,"6.086, (-0.72, 3.12), A","6.086,(-0.72,3.12),A","5.860, (-0.78, 3.18), A","5.860,(-0.78,3.18),A",wolfram_HIGH,disagree,True,,,conflict,3,"5.860, (-0.78, 3.18), A",HIGH,,False,"Some car tires can develop what is known as ""heel and toe"" wear if not rotated a"
930,MCQ,T1,T2,True,demoted,3,3,E,E,,,,,False,E,E,teacher_3of3,0,,,,False,Given the n-order determinant $D \!=\! \left| \! \begin{array} {c c c c c} {{{1}
931,free_multi,T1,T1,False,unchanged,3,3,"3,-3","3,-3","3, -3","3,-3",search_GOLD,agree,False,"3,-3","3, -3",search_GOLD,2,,,"3, -3",True,"The midpoint of $AB$ is at $(3, 1)$. If $A=(3,5)$, find $B$. B is:([ANS], [ANS])"
932,free_single,T2,T2,False,unchanged,3,3,26,26,,,,,False,26,26,teacher_3of3,1,,,,False,Evaluate the expression for $B=3$ and $A=5$. ${-3B+7A}=$ [ANS]
933,MCQ,T2,T2,False,unchanged,3,3,E,E,,,,,False,E,E,teacher_3of3,0,,,,False,"For the Knapsack: {1 6 8 15 24}, what is the plain text code if the ciphertext i"
934,MCQ,T3,T3,False,unchanged,2,2,J,J,,,,,False,J,J,teacher_2of3,0,,,,False,We now define an algorithm: The definition of a(n) is the number of terms in the
935,MCQ,T2,T2,False,unchanged,3,3,H,H,,,,,False,H,H,teacher_3of3,0,,,,False,Draw in the diagonals of a regular octagon. What is the sum of all distinct angl
936,free_single,T1,T1,False,unchanged,3,3,\frac{275}{16},\frac{275}{16},275/16,\frac{275}{16},search_GOLD,agree,False,\frac{275}{16},275/16,search_GOLD,1,,,275/16,True,Find $k$ such that the Polynomial $P(x)=4x^3+k x^2+4x-3$ is divisible by $x+4$. 
937,free_single,T2,T2,False,unchanged,3,3,640,640,,,,,False,640,640,teacher_3of3,1,,,,False,"If the positive numbers from 1 to 79, inclusive, are written on a piece of paper"
938,free_single,T2,T1,True,promoted,2,3,\49.88,\49.88,$49.88,$49.88,search_GOLD,agree,False,$49.88,$49.88,search_GOLD,1,,,$49.88,True,Penelope is paying a dinner bill of ${\$43.00}$. Penelope plans to pay $16\%$ in
939,MCQ,T2,T2,False,unchanged,3,3,E,E,,,,,False,E,E,teacher_3of3,0,,,,False,Let S be the sum of all positive integer k such that k is relatively prime to 10
940,MCQ,T2,T2,False,unchanged,3,3,B,B,,,,,False,B,B,teacher_3of3,0,,,,False,We now define an algorithm: The definition of a(n) is: Least gap in the partitio
941,free_multi,T2,T2,False,unchanged,3,3,"A,C,A,A,B,C","A,C,A,A,B,C",,,,,False,"A,C,A,A,B,C","A,C,A,A,B,C",teacher_3of3,6,,,,False,Is there an association between the use of computerized systems and hospital mor
